,close,high,low,open,volume
2013-01-29 10:32:00,9687.272,9687.272,9683.553,9685.78,4018455
2013-01-29 10:33:00,9695.069,9695.069,9686.424,9686.424,5535979
2013-01-29 10:34:00,9699.232,9699.232,9694.567,9695.07,7277324
2013-01-29 10:35:00,9698.455,9700.54,9698.099,9699.394,6588732
2013-01-29 10:36:00,9703.404,9703.404,9698.568,9699.929,6179509
2013-01-29 10:37:00,9705.989,9705.989,9699.5,9700.711,10544119
2013-01-29 10:38:00,9705.972,9710.111,9704.998,9707.175,6657225
2013-01-29 10:39:00,9694.213,9707.019,9694.213,9707.019,10905688
2013-01-29 10:40:00,9698.28,9702.51,9695.411,9695.411,5424888
2013-01-29 10:41:00,9696.965,9699.82,9695.515,9699.82,7110601
2013-01-29 10:42:00,9700.622,9703.811,9698.596,9698.596,5372149
2013-01-29 10:43:00,9712.546,9712.546,9701.911,9701.911,9083749
2013-01-29 10:44:00,9713.872,9715.378,9707.688,9707.688,9295047
2013-01-29 10:45:00,9720.501,9720.501,9713.748,9715.179,9908558
2013-01-29 10:46:00,9712.394,9720.773,9712.394,9717.224,12180250
2013-01-29 10:47:00,9704.347,9715.76,9704.022,9715.76,9043785
2013-01-29 10:48:00,9705.993,9710.147,9705.993,9707.701,6387439
2013-01-29 10:49:00,9705.208,9710.452,9704.173,9705.302,9106921
2013-01-29 10:50:00,9703.993,9706.752,9703.993,9704.339,5614530
2013-01-29 10:51:00,9705.711,9706.406,9703.441,9703.441,8864207
2013-01-29 10:52:00,9688.237,9705.064,9688.237,9703.781,9071055
2013-01-29 10:53:00,9684.699,9686.804,9682.158,9686.804,5523660
2013-01-29 10:54:00,9682.85,9683.953,9680.576,9683.764,6042416
2013-01-29 10:55:00,9680.301,9683.972,9680.301,9681.984,6678938
2013-01-29 10:56:00,9673.467,9681.484,9673.467,9680.68,6455726
2013-01-29 10:57:00,9676.567,9679.134,9676.321,9678.485,4609257
2013-01-29 10:58:00,9680.152,9680.152,9677.858,9677.936,4887890
2013-01-29 10:59:00,9678.712,9679.801,9677.755,9677.755,3839631
2013-01-29 11:00:00,9677.163,9682.725,9677.163,9679.002,4437484
2013-01-29 11:01:00,9675.915,9679.892,9675.915,9677.523,5029956
2013-01-29 11:02:00,9674.937,9675.958,9673.965,9674.138,6028324
2013-01-29 11:03:00,9672.325,9674.623,9670.905,9673.699,3065534
2013-01-29 11:04:00,9671.37,9672.733,9669.28,9672.086,4057668
2013-01-29 11:05:00,9676.287,9677.717,9673.04,9673.458,3127956
2013-01-29 11:06:00,9683.905,9683.905,9677.717,9677.717,3017409
2013-01-29 11:07:00,9685.624,9686.436,9680.904,9680.904,3239919
2013-01-29 11:08:00,9684.707,9685.792,9682.693,9685.792,3550206
2013-01-29 11:09:00,9681.849,9683.486,9680.368,9680.368,4214722
2013-01-29 11:10:00,9684.578,9685.463,9681.833,9682.478,2688639
2013-01-29 11:11:00,9687.384,9687.384,9684.984,9685.051,2761997
2013-01-29 11:12:00,9686.137,9687.668,9681.101,9683.504,2827582
2013-01-29 11:13:00,9693.64,9695.671,9687.295,9687.295,2779880
2013-01-29 11:14:00,9698.143,9699.908,9693.608,9694.152,2825357
2013-01-29 11:15:00,9698.141,9701.189,9697.625,9698.764,4606570
2013-01-29 11:16:00,9699.35,9699.492,9694.86,9695.587,3125323
2013-01-29 11:17:00,9701.832,9704.62,9696.973,9701.168,4880303
2013-01-29 11:18:00,9692.389,9699.621,9692.389,9699.621,5057310
2013-01-29 11:19:00,9693.294,9693.294,9686.561,9687.818,4996212
2013-01-29 11:20:00,9690.924,9694.466,9688.738,9690.078,2484572
2013-01-29 11:21:00,9688.697,9691.236,9685.548,9691.233,4306040
2013-01-29 11:22:00,9688.549,9689.812,9685.886,9687.525,2401799
2013-01-29 11:23:00,9681.852,9689.675,9681.852,9689.675,3402695
2013-01-29 11:24:00,9684.707,9686.114,9679.986,9683.686,2277246
2013-01-29 11:25:00,9687.64,9689.098,9683.897,9684.125,2213042
2013-01-29 11:26:00,9689.498,9690.646,9685.859,9690.642,2423975
2013-01-29 11:27:00,9688.65,9691.727,9685.747,9687.83,2917185
2013-01-29 11:28:00,9694.983,9697.718,9691.06,9691.692,3064341
2013-01-29 11:29:00,9697.713,9699.553,9693.813,9696.106,4127751
2013-01-29 11:30:00,9697.328,9698.942,9696.654,9698.942,1248906
2013-01-29 13:09:00,9699.553,9700.431,9697.247,9699.548,37072471
2013-01-29 13:10:00,9694.621,9702.291,9694.621,9702.291,4733950
2013-01-29 13:11:00,9689.717,9695.671,9689.717,9695.671,4853581
2013-01-29 13:12:00,9694.992,9694.992,9690.191,9690.68,3561099
2013-01-29 13:13:00,9694.73,9696.676,9693.201,9694.737,4637196
2013-01-29 13:14:00,9684.225,9695.816,9684.225,9692.887,8124037
2013-01-29 13:15:00,9676.225,9683.446,9675.923,9683.446,5452362
2013-01-29 13:16:00,9683.244,9684.186,9677.121,9677.121,3578197
2013-01-29 13:17:00,9679.622,9685.995,9679.622,9681.868,4448126
2013-01-29 13:18:00,9676.183,9680.557,9675.835,9680.557,4926631
2013-01-29 13:19:00,9674.991,9677.404,9672.123,9677.254,5416486
2013-01-29 13:20:00,9677.7,9680.02,9675.134,9675.134,2533740
2013-01-29 13:21:00,9683.441,9683.441,9676.029,9680.669,2964662
2013-01-29 13:22:00,9686.093,9687.745,9683.966,9683.966,2667248
2013-01-29 13:23:00,9681.944,9688.068,9680.043,9688.068,4254117
2013-01-29 13:24:00,9682.5,9683.52,9680.204,9680.204,3235957
2013-01-29 13:25:00,9682.903,9683.695,9681.767,9682.096,3070650
2013-01-29 13:26:00,9686.362,9686.772,9683.883,9684.659,3221323
2013-01-29 13:27:00,9690.067,9690.067,9683.289,9683.63,4541375
2013-01-29 13:28:00,9690.616,9694.332,9689.499,9689.499,4442979
2013-01-29 13:29:00,9683.596,9688.051,9683.596,9686.976,6420104
2013-01-29 13:30:00,9683.57,9688.705,9683.375,9684.913,6566067
2013-01-29 13:31:00,9683.826,9684.313,9681.111,9683.069,4507701
2013-01-29 13:32:00,9677.675,9683.929,9677.111,9683.929,5263511
2013-01-29 13:33:00,9675.179,9679.498,9675.179,9677.915,2838390
2013-01-29 13:34:00,9673.374,9673.374,9668.423,9671.198,4660427
2013-01-29 13:35:00,9677.365,9677.365,9672.359,9673.448,2945416
2013-01-29 13:36:00,9677.673,9680.283,9676.3,9676.3,3409496
2013-01-29 13:37:00,9676.51,9682.961,9676.51,9679.323,4545133
2013-01-29 13:38:00,9669.131,9676.67,9669.097,9676.67,5981689
2013-01-29 13:39:00,9661.194,9669.249,9661.194,9668.538,4542295
2013-01-29 13:40:00,9653.509,9663.046,9652.428,9661.68,4997710
2013-01-29 13:41:00,9648.053,9653.518,9648.053,9652.641,5670548
2013-01-29 13:42:00,9640.507,9644.644,9639.838,9644.644,7165091
2013-01-29 13:43:00,9639.24,9640.997,9635.968,9639.595,4632641
2013-01-29 13:44:00,9642.906,9643.38,9638.255,9639.062,2948540
2013-01-29 13:45:00,9644.38,9644.38,9640.996,9640.996,3772989
2013-01-29 13:46:00,9646.29,9648.482,9642.462,9642.462,3095692
2013-01-29 13:47:00,9650.784,9650.784,9645.43,9646.407,2236363
2013-01-29 13:48:00,9657.581,9658.677,9651.515,9653.666,2778932
2013-01-29 13:49:00,9662.929,9662.929,9656.954,9658.088,3998957
2013-01-29 13:50:00,9662.043,9664.924,9661.776,9661.776,2961076
2013-01-29 13:51:00,9661.619,9663.107,9659.124,9661.925,2586974
2013-01-29 13:52:00,9667.378,9667.378,9660.529,9660.529,3887595
2013-01-29 13:53:00,9672.842,9674.313,9666.166,9666.166,3068548
2013-01-29 13:54:00,9676.699,9676.699,9671.887,9671.887,3810044
2013-01-29 13:55:00,9676.852,9678.451,9675.886,9677.597,2862904
2013-01-29 13:56:00,9669.078,9675.968,9668.381,9675.968,2681248
2013-01-29 13:57:00,9672.448,9672.448,9668.11,9668.64,5239232
2013-01-29 13:58:00,9678.207,9678.207,9674.66,9675.097,3336949
2013-01-29 13:59:00,9675.208,9680.109,9670.845,9675.774,5013408
2013-01-29 14:00:00,9678.823,9679.744,9676.194,9676.871,3604878
2013-01-29 14:01:00,9675.1,9678.334,9674.936,9678.334,4172891
2013-01-29 14:02:00,9674.721,9678.034,9671.581,9676.249,3410138
2013-01-29 14:03:00,9675.092,9676.45,9672.888,9674.309,3842062
2013-01-29 14:04:00,9684.441,9687.763,9676.124,9676.124,3988382
2013-01-29 14:05:00,9678.106,9686.843,9678.106,9684.841,7006921
2013-01-29 14:06:00,9683.966,9683.966,9676.899,9677.507,6386882
2013-01-29 14:07:00,9678.417,9683.612,9678.168,9683.612,5060594
2013-01-29 14:08:00,9678.158,9680.33,9673.633,9680.33,5437965
2013-01-29 14:09:00,9677.533,9679.237,9675.835,9677.013,3891434
2013-01-29 14:10:00,9684.454,9684.454,9678.831,9679.035,3254372
2013-01-29 14:11:00,9686.345,9687.341,9679.784,9682.72,8066166
2013-01-29 14:12:00,9694.002,9695.67,9686.782,9686.782,6069079
2013-01-29 14:13:00,9694.797,9697.695,9693.778,9696.816,4760935
2013-01-29 14:14:00,9689.904,9695.471,9688.286,9695.209,6423304
2013-01-29 14:15:00,9686.016,9691.497,9684.673,9691.497,8012493
2013-01-29 14:16:00,9684.085,9690.406,9682.826,9684.744,4878192
2013-01-29 14:17:00,9667.874,9676.272,9667.874,9675.539,5614053
2013-01-29 14:18:00,9663.515,9668.254,9663.515,9668.254,3989735
2013-01-29 14:19:00,9666.934,9666.934,9662.406,9664.265,3179667
2013-01-29 14:20:00,9673.435,9673.435,9667.192,9669.414,2828024
2013-01-29 14:21:00,9684.481,9684.481,9674.095,9674.095,6528623
2013-01-29 14:22:00,9690.245,9692.117,9684.847,9684.847,7615569
2013-01-29 14:23:00,9700.259,9702.855,9691.859,9691.859,6155481
2013-01-29 14:24:00,9702.752,9702.831,9699.616,9702.831,6168930
2013-01-29 14:25:00,9708.718,9708.718,9701.459,9703.081,6746281
2013-01-29 14:26:00,9707.097,9711.516,9707.012,9708.476,8491645
2013-01-29 14:27:00,9705.117,9708.239,9703.534,9706.674,5206130
2013-01-29 14:28:00,9705.166,9708.786,9703.66,9703.66,6303391
2013-01-29 14:29:00,9705.831,9710.41,9705.818,9705.847,5451870
2013-01-29 14:30:00,9705.204,9706.894,9704.418,9706.438,5131254
2013-01-29 14:31:00,9706.527,9708.206,9704.078,9706.126,4071884
2013-01-29 14:32:00,9714.414,9714.766,9707.882,9707.882,4892832
2013-01-29 14:33:00,9721.78,9721.78,9715.432,9716.73,5363414
2013-01-29 14:34:00,9725.085,9726.458,9721.922,9721.922,5329554
2013-01-29 14:35:00,9735.222,9735.222,9726.218,9727.445,10134852
2013-01-29 14:36:00,9730.216,9731.86,9727.9,9730.949,10101069
2013-01-29 14:37:00,9721.245,9727.409,9719.107,9727.409,8993963
2013-01-29 14:38:00,9725.639,9726.449,9722.668,9723.592,5861342
2013-01-29 14:39:00,9727.197,9727.289,9725.366,9726.789,5059599
2013-01-29 14:40:00,9726.45,9728.208,9726.081,9727.176,5445804
2013-01-29 14:41:00,9720.956,9726.252,9720.956,9724.047,4382610
2013-01-29 14:42:00,9707.524,9720.227,9706.106,9720.227,9568870
2013-01-29 14:43:00,9695.665,9706.72,9694.974,9706.72,9291332
2013-01-29 14:44:00,9697.649,9697.821,9692.898,9695.004,5199676
2013-01-29 14:45:00,9695.385,9697.493,9690.963,9697.493,5685553
2013-01-29 14:46:00,9696.011,9697.245,9693.713,9697.245,5423848
2013-01-29 14:47:00,9695.689,9695.689,9691.477,9691.477,4107979
2013-01-29 14:48:00,9684.053,9693.032,9684.053,9691.904,7099955
2013-01-29 14:49:00,9682.919,9684.933,9682.368,9683.143,6780430
2013-01-29 14:50:00,9683.282,9683.599,9680.664,9682.032,7795631
2013-01-29 14:51:00,9688.934,9688.934,9682.833,9682.833,6543821
2013-01-29 14:52:00,9687.674,9689.512,9686.121,9687.049,6736340
2013-01-29 14:53:00,9693.685,9693.712,9688.685,9688.685,4496193
2013-01-29 14:54:00,9697.743,9697.743,9693.639,9694.302,6234522
2013-01-29 14:55:00,9698.31,9698.31,9695.944,9696.59,5723022
2013-01-29 14:56:00,9699.939,9701.341,9697.383,9698.126,7525344
2013-01-29 14:57:00,9701.488,9703.267,9701.024,9701.024,4280787
2013-01-29 15:00:00,9703.16,9703.16,9703.16,9703.16,8838901
2013-01-29 15:01:00,9704.656,9704.656,9704.656,9704.656,4752612
2013-01-30 09:25:00,9695.406,9695.406,9695.406,9695.406,4123470
2013-01-30 09:31:00,9689.529,9699.522,9689.529,9698.857,16624026
2013-01-30 09:32:00,9690.014,9691.163,9687.959,9689.845,7388184
2013-01-30 09:33:00,9693.378,9693.378,9689.263,9689.373,4871805
2013-01-30 09:34:00,9709.37,9709.37,9692.007,9692.733,6563082
2013-01-30 09:35:00,9730.616,9730.991,9710.153,9711.149,7579841
2013-01-30 09:36:00,9733.767,9734.407,9722.135,9732.37,9519244
2013-01-30 09:37:00,9748.834,9748.834,9731.208,9732.103,11787230
2013-01-30 09:38:00,9748.912,9748.912,9737.5,9737.5,11154833
2013-01-30 09:39:00,9744.001,9751.174,9737.979,9748.169,8602882
2013-01-30 09:40:00,9746.103,9746.103,9740.26,9743.448,7445027
2013-01-30 09:41:00,9739.92,9747.037,9739.92,9743.655,7435105
2013-01-30 09:42:00,9746.604,9746.604,9739.156,9745.622,7925444
2013-01-30 09:43:00,9752.222,9752.222,9746.187,9746.806,7602845
2013-01-30 09:44:00,9757.102,9759.168,9755.095,9755.095,11684633
2013-01-30 09:45:00,9753.544,9758.794,9753.544,9758.794,11463213
2013-01-30 09:46:00,9753.564,9753.818,9749.675,9752.837,11837435
2013-01-30 09:47:00,9746.522,9750.506,9746.152,9750.506,8093209
2013-01-30 09:48:00,9747.743,9750.879,9747.172,9747.393,9712672
2013-01-30 09:49:00,9753.173,9753.173,9746.577,9747.32,10574146
2013-01-30 09:50:00,9754.888,9756.058,9749.996,9749.996,8326448
2013-01-30 09:51:00,9765.127,9765.127,9755.089,9755.854,9364693
2013-01-30 09:52:00,9770.382,9772.438,9766.244,9766.44,10151751
2013-01-30 09:53:00,9767.256,9774.287,9767.256,9773.294,10268702
2013-01-30 09:54:00,9774.395,9774.972,9768.232,9773.361,14311088
2013-01-30 09:55:00,9780.742,9780.742,9773.828,9773.987,9755991
2013-01-30 09:56:00,9766.86,9781.1,9766.86,9781.01,16020994
2013-01-30 09:57:00,9759.956,9767.867,9759.956,9767.08,10495939
2013-01-30 09:58:00,9756.723,9762.558,9756.723,9761.168,8987894
2013-01-30 09:59:00,9749.365,9757.442,9749.365,9755.673,12357449
2013-01-30 10:00:00,9750.465,9750.465,9746.517,9749.98,9140226
2013-01-30 10:01:00,9746.876,9747.175,9744.411,9746.907,7056607
2013-01-30 10:02:00,9738.88,9746.268,9737.952,9746.268,6730229
2013-01-30 10:03:00,9737.113,9739.323,9735.486,9739.25,7502892
2013-01-30 10:04:00,9737.286,9738.551,9736.44,9736.736,6079769
2013-01-30 10:05:00,9728.058,9737.207,9728.058,9737.207,5624220
2013-01-30 10:06:00,9715.415,9728.198,9715.415,9728.198,8491492
2013-01-30 10:07:00,9704.88,9716.108,9704.88,9716.108,10634546
2013-01-30 10:08:00,9701.813,9704.48,9698.63,9704.48,6958379
2013-01-30 10:09:00,9693.756,9699.447,9693.756,9699.447,6558710
2013-01-30 10:10:00,9691.005,9698.211,9690.62,9696.085,6318247
2013-01-30 10:11:00,9683.377,9688.983,9681.517,9688.983,7004803
2013-01-30 10:12:00,9676.954,9682.939,9676.954,9682.939,7267581
2013-01-30 10:13:00,9683.378,9684.207,9677.146,9677.146,7256930
2013-01-30 10:14:00,9696.306,9696.306,9686.864,9686.864,7422465
2013-01-30 10:15:00,9705.929,9706.112,9697.002,9697.002,5622011
2013-01-30 10:16:00,9710.028,9711.249,9704.865,9704.865,5290714
2013-01-30 10:17:00,9721.727,9721.727,9710.697,9710.697,5979681
2013-01-30 10:18:00,9734.171,9734.171,9722.451,9722.451,5460820
2013-01-30 10:19:00,9734.889,9736.987,9732.969,9734.267,5401685
2013-01-30 10:20:00,9735.418,9738.031,9733.075,9733.075,5366626
2013-01-30 10:21:00,9735.587,9735.917,9731.798,9734.63,5685938
2013-01-30 10:22:00,9733.533,9735.237,9731.712,9732.169,4349687
2013-01-30 10:23:00,9729.706,9734.664,9729.706,9733.355,3707261
2013-01-30 10:24:00,9728.503,9731.163,9727.897,9729.707,4413292
2013-01-30 10:25:00,9731.275,9731.275,9729.009,9730.021,3142433
2013-01-30 10:26:00,9730.285,9732.567,9728.632,9730.76,3935696
2013-01-30 10:27:00,9731.258,9732.505,9729.503,9730.094,2913303
2013-01-30 10:28:00,9734.007,9735.912,9730.001,9730.001,4055702
2013-01-30 10:29:00,9740.454,9740.752,9736.009,9736.192,4721947
2013-01-30 10:30:00,9744.72,9751.386,9744.408,9745.631,5502628
2013-01-30 10:31:00,9755.987,9756.206,9749.487,9749.776,6109462
2013-01-30 10:32:00,9754.578,9760.018,9750.381,9759.229,7538531
2013-01-30 10:33:00,9759.941,9761.061,9754.808,9756.835,4124354
2013-01-30 10:34:00,9757.432,9761.194,9754.793,9761.194,4925946
2013-01-30 10:35:00,9752.715,9758.625,9752.691,9758.405,4582976
2013-01-30 10:36:00,9748.131,9749.784,9745.601,9747.92,6486359
2013-01-30 10:37:00,9743.478,9748.574,9743.478,9747.786,4094207
2013-01-30 10:38:00,9741.091,9741.853,9736.551,9739.822,5649439
2013-01-30 10:39:00,9738.3,9741.22,9737.044,9740.118,5243374
2013-01-30 10:40:00,9737.971,9739.816,9737.939,9738.578,4991073
2013-01-30 10:41:00,9742.46,9742.46,9737.652,9739.451,5679851
2013-01-30 10:42:00,9744.849,9745.534,9740.824,9742.153,4364234
2013-01-30 10:43:00,9745.701,9747.521,9743.012,9743.044,4628479
2013-01-30 10:44:00,9749.306,9752.253,9748.571,9749.181,5000905
2013-01-30 10:45:00,9752.447,9754.011,9749.298,9752.599,4569260
2013-01-30 10:46:00,9754.363,9754.654,9751.163,9752.212,5156002
2013-01-30 10:47:00,9756.38,9756.883,9752.496,9752.496,3649519
2013-01-30 10:48:00,9753.718,9758.086,9752.521,9756.622,5781726
2013-01-30 10:49:00,9753.841,9754.823,9750.065,9754.823,4709238
2013-01-30 10:50:00,9752.71,9756.17,9750.649,9752.259,3759545
2013-01-30 10:51:00,9747.071,9753.681,9745.793,9750.133,6935015
2013-01-30 10:52:00,9736.847,9744.539,9736.382,9744.539,6110847
2013-01-30 10:53:00,9740.245,9742.19,9733.948,9737.786,4938124
2013-01-30 10:54:00,9736.334,9740.75,9733.255,9740.75,4048346
2013-01-30 10:55:00,9732.545,9737.357,9732.545,9737.357,3683208
2013-01-30 10:56:00,9733.408,9736.268,9728.641,9735.279,4299653
2013-01-30 10:57:00,9728.267,9735.849,9726.338,9732.883,4072340
2013-01-30 10:58:00,9738.432,9738.432,9733.039,9734.526,4089265
2013-01-30 10:59:00,9743.631,9743.631,9738.764,9741.347,3794378
2013-01-30 11:00:00,9746.275,9746.47,9741.994,9742.207,2698342
2013-01-30 11:01:00,9749.89,9750.51,9744.652,9744.652,3615782
2013-01-30 11:02:00,9756.131,9756.131,9747.659,9749.918,3979228
2013-01-30 11:03:00,9758.534,9758.534,9752.827,9757.792,5970609
2013-01-30 11:04:00,9757.162,9758.43,9755.665,9756.815,3803869
2013-01-30 11:05:00,9750.631,9759.072,9750.631,9756.436,3643168
2013-01-30 11:06:00,9746.736,9747.56,9744.67,9746.558,5455143
2013-01-30 11:07:00,9745.018,9748.089,9744.961,9745.694,3486288
2013-01-30 11:08:00,9742.65,9746.498,9742.65,9746.214,3848766
2013-01-30 11:09:00,9740.508,9742.249,9739.1,9740.243,3440749
2013-01-30 11:10:00,9736.181,9737.791,9736.089,9736.089,4999983
2013-01-30 11:11:00,9734.142,9736.459,9732.416,9735.814,3433983
2013-01-30 11:12:00,9727.638,9731.071,9724.432,9730.644,4607938
2013-01-30 11:13:00,9725.052,9726.8,9724.444,9726.772,3833763
2013-01-30 11:14:00,9727.473,9727.473,9724.572,9724.572,3430529
2013-01-30 11:15:00,9725.553,9727.002,9725.311,9725.311,3230939
2013-01-30 11:16:00,9724.614,9728.282,9724.614,9726.535,2971911
2013-01-30 11:17:00,9719.292,9724.983,9719.292,9724.753,3304400
2013-01-30 11:18:00,9720.132,9724.082,9719.221,9723.202,4293993
2013-01-30 11:19:00,9717.977,9718.843,9716.372,9718.843,3087562
2013-01-30 11:20:00,9718.009,9718.318,9715.84,9717.37,2545376
2013-01-30 11:21:00,9698.268,9719.002,9698.268,9716.799,8004560
2013-01-30 11:22:00,9685.878,9696.074,9685.878,9696.074,7091749
2013-01-30 11:23:00,9679.387,9684.831,9678.024,9684.831,7159681
2013-01-30 11:24:00,9679.53,9681.473,9675.698,9675.932,6195513
2013-01-30 11:25:00,9670.376,9675.233,9670.376,9675.233,4158895
2013-01-30 11:26:00,9671.228,9671.228,9669.138,9670.603,4141266
2013-01-30 11:27:00,9687.399,9687.399,9671.39,9671.39,3476874
2013-01-30 11:28:00,9693.504,9693.504,9686.84,9687.148,2349959
2013-01-30 11:29:00,9696.648,9697.008,9691.124,9691.259,2901332
2013-01-30 11:30:00,9699.598,9699.598,9698.244,9698.244,960009
2013-01-30 13:09:00,9694.553,9695.418,9692.745,9694.897,22693857
2013-01-30 13:10:00,9695.344,9697.058,9695.344,9695.582,1789501
2013-01-30 13:11:00,9695.115,9696.557,9694.0,9695.125,1707921
2013-01-30 13:12:00,9698.96,9700.007,9695.298,9696.438,2135205
2013-01-30 13:13:00,9708.976,9708.983,9702.245,9702.245,3700424
2013-01-30 13:14:00,9716.909,9716.909,9710.112,9710.112,2555479
2013-01-30 13:15:00,9720.705,9722.072,9716.423,9716.715,5233626
2013-01-30 13:16:00,9724.999,9726.155,9720.477,9721.146,8169151
2013-01-30 13:17:00,9723.75,9724.619,9723.156,9723.809,3567583
2013-01-30 13:18:00,9721.713,9724.006,9721.612,9722.678,3271834
2013-01-30 13:19:00,9721.124,9723.075,9721.124,9721.379,4373813
2013-01-30 13:20:00,9721.459,9721.459,9718.774,9721.152,3995881
2013-01-30 13:21:00,9718.98,9722.014,9718.9,9721.01,3831562
2013-01-30 13:22:00,9716.537,9720.07,9715.223,9718.226,5137295
2013-01-30 13:23:00,9714.472,9716.738,9713.773,9714.95,4412257
2013-01-30 13:24:00,9715.463,9716.173,9713.323,9714.56,1585131
2013-01-30 13:25:00,9714.664,9716.247,9712.257,9713.869,3311357
2013-01-30 13:26:00,9721.176,9723.34,9713.685,9713.798,3304840
2013-01-30 13:27:00,9724.587,9725.121,9720.746,9722.021,4590283
2013-01-30 13:28:00,9727.531,9728.058,9725.586,9725.59,2468843
2013-01-30 13:29:00,9729.049,9729.049,9725.813,9727.377,2536726
2013-01-30 13:30:00,9729.261,9730.603,9726.387,9726.387,2413980
2013-01-30 13:31:00,9728.548,9729.458,9727.294,9727.567,2544972
2013-01-30 13:32:00,9726.687,9729.183,9726.687,9727.49,3636888
2013-01-30 13:33:00,9729.659,9732.942,9729.659,9730.628,5670102
