var hq_str_sz002094="青岛金王,8.01,7.96,7.83,8.09,7.79,7.82,7.83,1720819,13580926.59,899,7.82,15100,7.80,23524,7.79,17900,7.78,19000,7.77,36367,7.83,14030,7.84,21853,7.85,15853,7.86,4553,7.87,2013-01-04,10:45:21,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.83,8.09,7.79,7.82,7.83,1720819,13580926.59,899,7.82,15100,7.80,23524,7.79,17900,7.78,19000,7.77,36367,7.83,14030,7.84,21853,7.85,15853,7.86,4553,7.87,2013-01-04,10:45:24,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.83,8.09,7.79,7.83,7.84,1757186,13865680.20,3633,7.83,899,7.82,15100,7.80,23524,7.79,17900,7.78,14030,7.84,21853,7.85,15853,7.86,4553,7.87,5300,7.88,2013-01-04,10:45:27,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.83,8.09,7.79,7.83,7.84,1757186,13865680.20,3633,7.83,899,7.82,15100,7.80,23524,7.79,17900,7.78,14030,7.84,21853,7.85,15853,7.86,4553,7.87,5300,7.88,2013-01-04,10:45:30,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.83,8.09,7.79,7.83,7.84,1757186,13865680.20,3633,7.83,899,7.82,15100,7.80,23524,7.79,17900,7.78,14030,7.84,21853,7.85,15853,7.86,4553,7.87,5300,7.88,2013-01-04,10:45:27,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.83,8.09,7.79,7.83,7.84,1757186,13865680.20,3633,7.83,899,7.82,15100,7.80,23524,7.79,17900,7.78,14030,7.84,21853,7.85,15853,7.86,4553,7.87,5300,7.88,2013-01-04,10:45:30,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.83,8.09,7.79,7.83,7.84,1757186,13865680.20,3633,7.83,899,7.82,15100,7.80,23524,7.79,17900,7.78,14030,7.84,21853,7.85,15853,7.86,4553,7.87,5300,7.88,2013-01-04,10:45:33,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.83,8.09,7.79,7.83,7.84,1757186,13865680.20,3633,7.83,899,7.82,20100,7.80,23524,7.79,17900,7.78,14030,7.84,21853,7.85,15853,7.86,4553,7.87,5300,7.88,2013-01-04,10:45:39,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.83,8.09,7.79,7.83,7.84,1757186,13865680.20,3633,7.83,899,7.82,20100,7.80,23524,7.79,17900,7.78,14030,7.84,21853,7.85,15853,7.86,1753,7.87,5300,7.88,2013-01-04,10:45:42,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.82,8.09,7.79,7.80,7.82,1761718,13901156.77,20100,7.80,23524,7.79,17900,7.78,19000,7.77,11500,7.76,4068,7.82,14030,7.84,21853,7.85,15853,7.86,1753,7.87,2013-01-04,10:45:45,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.83,8.09,7.79,7.83,7.84,1757186,13865680.20,3633,7.83,899,7.82,20100,7.80,23524,7.79,17900,7.78,14030,7.84,21853,7.85,15853,7.86,1753,7.87,5300,7.88,2013-01-04,10:45:42,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.82,8.09,7.79,7.80,7.82,1761718,13901156.77,20100,7.80,23524,7.79,17900,7.78,19000,7.77,11500,7.76,4068,7.82,14030,7.84,21853,7.85,15853,7.86,1753,7.87,2013-01-04,10:45:45,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.83,8.09,7.79,7.83,7.84,1757186,13865680.20,3633,7.83,899,7.82,20100,7.80,23524,7.79,17900,7.78,14030,7.84,21853,7.85,15853,7.86,1753,7.87,5300,7.88,2013-01-04,10:45:42,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.82,8.09,7.79,7.80,7.82,1761718,13901156.77,20100,7.80,23524,7.79,17900,7.78,19000,7.77,11500,7.76,4068,7.82,14030,7.84,21853,7.85,15853,7.86,1753,7.87,2013-01-04,10:45:45,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.83,8.09,7.79,7.83,7.84,1757186,13865680.20,3633,7.83,899,7.82,20100,7.80,23524,7.79,17900,7.78,14030,7.84,21853,7.85,15853,7.86,1753,7.87,5300,7.88,2013-01-04,10:45:42,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.82,8.09,7.79,7.80,7.82,1761718,13901156.77,20100,7.80,23524,7.79,17900,7.78,19000,7.77,11500,7.76,4068,7.82,14030,7.84,21853,7.85,15853,7.86,1753,7.87,2013-01-04,10:45:45,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.82,8.09,7.79,7.80,7.82,1761718,13901156.77,20100,7.80,23524,7.79,17900,7.78,19000,7.77,11500,7.76,4068,7.82,14030,7.84,21853,7.85,15853,7.86,1753,7.87,2013-01-04,10:45:48,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.82,8.09,7.79,7.80,7.82,1761718,13901156.77,20100,7.80,23524,7.79,17900,7.78,19000,7.77,11500,7.76,4068,7.82,14030,7.84,21853,7.85,15853,7.86,1753,7.87,2013-01-04,10:45:54,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.82,8.09,7.79,7.81,7.82,1761718,13901156.77,10000,7.81,20100,7.80,23524,7.79,17900,7.78,19000,7.77,4068,7.82,14030,7.84,21853,7.85,15853,7.86,1753,7.87,2013-01-04,10:46:00,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.95,8.09,7.79,7.94,7.95,2845541,22444529.93,20735,7.94,26700,7.93,27747,7.92,40349,7.91,111000,7.90,806,7.95,60674,7.96,23000,7.97,21100,7.98,25011,7.99,2013-01-04,14:07:16,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.95,8.09,7.79,7.94,7.95,2845541,22444529.93,20735,7.94,26700,7.93,27747,7.92,40349,7.91,111000,7.90,806,7.95,60674,7.96,23000,7.97,21100,7.98,25011,7.99,2013-01-04,14:07:22,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.95,8.09,7.79,7.94,7.95,2845541,22444529.93,20735,7.94,26700,7.93,27747,7.92,40349,7.91,111000,7.90,806,7.95,60674,7.96,23000,7.97,21100,7.98,25011,7.99,2013-01-04,14:07:19,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.95,8.09,7.79,7.94,7.95,2845541,22444529.93,20735,7.94,26700,7.93,27747,7.92,40349,7.91,111000,7.90,806,7.95,60674,7.96,23000,7.97,21100,7.98,25011,7.99,2013-01-04,14:07:22,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.95,8.09,7.79,7.94,7.95,2845541,22444529.93,20735,7.94,26700,7.93,27747,7.92,40349,7.91,111000,7.90,806,7.95,60674,7.96,23000,7.97,21100,7.98,25011,7.99,2013-01-04,14:07:19,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.95,8.09,7.79,7.94,7.95,2845541,22444529.93,20735,7.94,26700,7.93,27747,7.92,40349,7.91,111000,7.90,806,7.95,60674,7.96,23000,7.97,21100,7.98,25011,7.99,2013-01-04,14:07:22,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.95,8.09,7.79,7.94,7.95,2845541,22444529.93,20735,7.94,26700,7.93,27747,7.92,40349,7.91,111000,7.90,806,7.95,60674,7.96,23000,7.97,21100,7.98,25011,7.99,2013-01-04,14:07:19,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.95,8.09,7.79,7.94,7.95,2845541,22444529.93,20735,7.94,26700,7.93,27747,7.92,40349,7.91,111000,7.90,806,7.95,60674,7.96,23000,7.97,21100,7.98,25011,7.99,2013-01-04,14:07:22,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2846941,22455645.93,19335,7.94,26700,7.93,27747,7.92,40349,7.91,111000,7.90,806,7.95,60674,7.96,23000,7.97,21100,7.98,25011,7.99,2013-01-04,14:07:28,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.95,8.09,7.79,7.94,7.95,2845541,22444529.93,20735,7.94,26700,7.93,27747,7.92,40349,7.91,111000,7.90,806,7.95,60674,7.96,23000,7.97,21100,7.98,25011,7.99,2013-01-04,14:07:22,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2846941,22455645.93,19335,7.94,26700,7.93,27747,7.92,40349,7.91,111000,7.90,806,7.95,60674,7.96,23000,7.97,21100,7.98,25011,7.99,2013-01-04,14:07:31,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2846941,22455645.93,19335,7.94,26700,7.93,27747,7.92,40349,7.91,111000,7.90,806,7.95,60674,7.96,23000,7.97,21100,7.98,25011,7.99,2013-01-04,14:07:34,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2846941,22455645.93,19335,7.94,26700,7.93,27747,7.92,40349,7.91,111000,7.90,806,7.95,60674,7.96,23000,7.97,21100,7.98,25011,7.99,2013-01-04,14:07:37,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2846941,22455645.93,19335,7.94,26700,7.93,27747,7.92,40349,7.91,111000,7.90,806,7.95,60674,7.96,23000,7.97,21100,7.98,25011,7.99,2013-01-04,14:07:34,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2846941,22455645.93,19335,7.94,26700,7.93,27747,7.92,40349,7.91,111000,7.90,806,7.95,60674,7.96,23000,7.97,21100,7.98,25011,7.99,2013-01-04,14:07:37,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2846941,22455645.93,19335,7.94,26700,7.93,27747,7.92,40349,7.91,111000,7.90,806,7.95,60674,7.96,23000,7.97,21100,7.98,25011,7.99,2013-01-04,14:07:34,00";
var hq_str_sz002094="青岛金王,8.01,7.96,7.94,8.09,7.79,7.94,7.95,2846941,22455645.93,19735,7.94,26700,7.93,27747,7.92,40349,7.91,111000,7.90,806,7.95,60674,7.96,23000,7.97,21100,7.98,25011,7.99,2013-01-04,14:07:40,00";
